identifier,orderIdentifier,orderDate,orderContractorLegalName,orderContractorIdentifier,addressCountry,addressRegion,addressLocality,streetAddress,locationDescription,latitude,longitude,itemSpecies,itemQuantityPlan,itemQuantityFact,itemQuantityLeft,itemType,appealIdentifier,dateReceived,senderName,reportIdentifier,reportDate,status
,обрізка дерев біля дорожніх знаків та світлофорів,,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,вул. Київська,,48.52406,32.2313,софора,1.0,1.0,0.0,Санітарна,,,,5.0,,Замовлення виконано підрядником
,обрізка дерев біля дорожніх знаків та світлофорів,,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,вул. Руслана Слободянюка,,48.52493,32.228390000000005,клен,1.0,1.0,0.0,Санітарна,,,,5.0,,Замовлення виконано підрядником
,обрізка дерев біля дорожніх знаків та світлофорів,,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,вул. Руслана Слободянюка,,48.52495,32.228429999999996,клен,1.0,1.0,0.0,Санітарна,,,,5.0,,Замовлення виконано підрядником
,обрізка дерев біля дорожніх знаків та світлофорів,,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,вул. Руслана Слободянюка,,48.52485,32.22872,клен,1.0,1.0,0.0,Санітарна,,,,5.0,,Замовлення виконано підрядником
,обрізка дерев біля дорожніх знаків та світлофорів,,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,вул. Руслана Слободянюка,,48.52275,32.22276,клен,1.0,1.0,0.0,Санітарна,,,,5.0,,Замовлення виконано підрядником
,обрізка дерев біля дорожніх знаків та світлофорів,,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,вул. Руслана Слободянюка,,48.52283,32.28266,клен,1.0,1.0,0.0,Санітарна,,,,5.0,,Замовлення виконано підрядником
,обрізка дерев біля дорожніх знаків та світлофорів,,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,вул. Руслана Слободянюка,,48.52288,32.23259,клен,1.0,1.0,0.0,Санітарна,,,,5.0,,Замовлення виконано підрядником
,аварійна обрізка дерев,,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,парк Захисників правопорядку,напроти поліції,48.51197,32.24791,каштан,1.0,1.0,0.0,Формувальна,,,,5.0,,Замовлення виконано підрядником
,аварійна обрізка дерев,,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,парк Захисників правопорядку,напроти поліції,48.51161,32.24823,берест,1.0,1.0,0.0,Формувальна,,,,5.0,,Замовлення виконано підрядником
,аварійна обрізка дерев,,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,вул. Ельворті 1,,48.519090000000006,32.263290000000005,тополя,1.0,1.0,0.0,Формувальна,,,,5.0,,Замовлення виконано підрядником
,аварійна обрізка дерев,,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,вул. Можайського 39,,48.49881,32.26393,акація,1.0,1.0,0.0,Формувальна,,,,5.0,,Замовлення виконано підрядником
,аварійна обрізка дерев,,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,вул. Можайського 41,,48.49885,32.26389,акація,1.0,1.0,0.0,Формувальна,,,,5.0,,Замовлення виконано підрядником
,аварійна обрізка дерев,,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,сквер Молодіжний,,48.52657,32.28451,клен,1.0,1.0,0.0,Формувальна,,,,5.0,,Замовлення виконано підрядником
2018-001,56/03-01-06,2018-01-11,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,"вул. Генерала Жадова, 23, корп. 1",,48.494011,32.204314000000004,Верба плакуча,1.0,1.0,0.0,,15,2018-01-09,"КП ""ЖЕО № 4"" КМР""",,,Замовлення виконано підрядником
2018-002,165/03-01-06,2018-01-24,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,"вул. Будівельників, 1-а",,48.561723,32.241745,Невідомо,1.0,0.0,1.0,,100/37-19,2018-01-23,МЧС України,,,Надано замовлення підряднику
2018-003,181/03-01-06,2018-01-25,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,"вул. Євгена Тельнова, 3, корп. 1",,48.502084499999995,32.2333537,Груша,1.0,0.0,1.0,,32,2018-01-19,"КП ""ЖЕО № 3""",,,Надано замовлення підряднику
2018-004,181/03-01-06,2018-01-25,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,"вул. Євгена Тельнова, 3, корп. 1",,48.502084499999995,32.2333537,Граб,1.0,0.0,1.0,,32,2018-01-19,"КП ""ЖЕО № 3""",,,Надано замовлення підряднику
2018-005,181/03-01-06,2018-01-25,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,"вул. Євгена Тельнова, 3, корп. 1",,48.502084499999995,32.2333537,Клен,4.0,0.0,4.0,,32,2018-01-19,"КП ""ЖЕО № 3""",,,Надано замовлення підряднику
2018-006,237/03-01-06,2018-02-02,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,"вул. Нижня П'ятихатська, 18",,48.4753019,32.275397600000005,Горіх,6.0,0.0,6.0,,38,2018-01-31,"КП ""ЖЕО № 9"" МРМК""",,,Надано замовлення підряднику
2018-007,237/03-01-06,2018-02-02,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,"вул. Нижня П'ятихатська, 18",,48.4753019,32.275397600000005,Алича,1.0,0.0,1.0,,38,2018-01-31,"КП ""ЖЕО № 9"" МРМК""",,,Надано замовлення підряднику
2018-008,237/03-01-06,2018-02-02,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,"вул. Нижня П'ятихатська, 18",,48.4753019,32.275397600000005,Абрикос,1.0,0.0,1.0,,38,2018-01-31,"КП ""ЖЕО № 9"" МРМК""",,,Надано замовлення підряднику
2018-009,267/03-01-06,2018-02-08,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,"вул. Лінія 1-а, буд. 3",,48.50793300000001,32.262316999999996,Горіх,1.0,0.0,1.0,,28,2018-02-09,"КП ""ЖЕК № 9"" МРМК""",,,Надано замовлення підряднику
2018-010,292/03-01-06,2018-02-12,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,"вул. Пляжна, 3",,48.50793300000001,32.262316999999996,Тополя,1.0,0.0,1.0,,73,2018-02-08,"КП ""ЖЕО № 1"" МРМК""",,,Надано замовлення підряднику
2018-011,292/03-01-06,2018-02-12,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,"вул. Гоголя, 44",,48.510653399999995,32.2591766,Тополя,4.0,0.0,4.0,,303,2018-02-01,"КЗ ""Кіровоградське ОБСМЕ""",,,Надано замовлення підряднику
2018-012,293/03-01-06,2018-02-12,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,"вул. Комарова, 19",,48.501548,32.244264,Липа,2.0,0.0,2.0,,73,2018-02-08,"КП ""ЖЕО № 3"" МРМК""",,,Надано замовлення підряднику
2018-013,311/03-01-06,2018-02-14,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,"вул. Олексія Єгорова, 32",,48.5127798,32.2752475,Тополя,1.0,0.0,1.0,,122,2018-02-12,"КП ""ЖЕО № 2"" МРМК""",,,Надано замовлення підряднику
2018-014,590-П,2018-02-15,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,"вул. Київська, 85",,48.50793300000001,32.262316999999996,Клен,2.0,0.0,2.0,,,,гр. Пасічник В.І.,,,Надано замовлення підряднику
2018-015,665-М,2018-02-16,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,"вул. Велика Пермська, 82",,48.50793300000001,32.262316999999996,Акація,1.0,0.0,1.0,,,,гр. Мельніченко Н.Б,,,Надано замовлення підряднику
2018-016,355/03-01-06,2018-02-20,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,вул. Рум'янцева,,,,,,,,,106,2018-02-14,ЗОШ № 32,,,Надано замовлення підряднику
2018-017,355/03-01-06,2018-02-20,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,вул. Курортна,,,,,,,,,106,2018-02-14,ЗОШ № 32,,,Надано замовлення підряднику
2018-018,416/03-01-06,2018-02-27,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,"просп. Промисловий, 25",,48.5188745,32.196735600000004,Горіх,3.0,0.0,3.0,,,2018-02-21,"КП ""ЖЕО № 4"" МРМК""",,,Надано замовлення підряднику
2018-019,673/03-01-06,2018-03-05,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,"вул. Андріївська, 12",,48.51115120000001,32.2504592,Шовковиця,1.0,0.0,1.0,,113,2018-03-02,"КП ""ЖЕО № 3""",,,Надано замовлення підряднику
2018-020,44-вих,2018-03-07,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,"вул. Юрія Коваленка, 7",,48.50072279999999,32.212545500000004,Горіх,12.0,12.0,0.0,,,,,,,Замовлення виконано підрядником
2018-021,44-вих,2018-03-07,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,"вул. Юрія Коваленка, 7",,48.50072279999999,32.212545500000004,Липа,5.0,5.0,0.0,,,,,,,Замовлення виконано підрядником
2018-022,44-вих,2018-03-07,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,"вул. Юрія Коваленка, 7",,48.50072279999999,32.212545500000004,Каштан,5.0,5.0,0.0,,,,,,,Замовлення виконано підрядником
2018-023,44-вих,2018-03-07,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,"вул. Юрія Коваленка, 7",,48.50072279999999,32.212545500000004,Береза,1.0,1.0,0.0,,,,,,,Замовлення виконано підрядником
2018-024,"35-вих, 698/03-01-06","2018-02-26, 2018-03-12","КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,"вул. Ігіта Гаспаряна, 92/24",,48.525886299999996,32.266087199999994,Акація,1.0,0.0,1.0,,"11, 126","2018-01-29, 2018-03-05","деп. Пінчук В.В, КП ""Благоустрій""",,,Надано замовлення підряднику
2018-025,762/03-01-06,2018-03-20,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,"вул. Володі Дубініна, 9",,48.473335799999994,32.3024463,Акація,1.0,0.0,1.0,,175,2018-02-22,гр. Губерт та управління земельних відносин,,,Надано замовлення підряднику
2018-026,768/03-01-06,2018-03-20,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,"вул. Генерала Жадова, 28, корп. 2",,48.490570299999995,32.201321899999996,Акація,1.0,1.0,0.0,,21,2018-03-13,"ОСББ ""Гарант-28""",,,Замовлення виконано підрядником
2018-027,1178-В,2018-03-27,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,перехрестя вулиць Ростислава Черноморченка та Глинки,,48.498635,32.247079,Акація,4.0,4.0,0.0,,,,гр. Вергун О.М.,,,Замовлення виконано підрядником
2018-028,1178-В,2018-03-27,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,перехрестя вулиць Ростислава Черноморченка та Глинки,,48.498635,32.247079,Клен,1.0,1.0,0.0,,,,гр. Вергун О.М.,,,Замовлення виконано підрядником
2018-029,1178-В,2018-03-27,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,на розі вулиць Куропятникова-Яновського,,48.492364,32.257893,Каштан,6.0,6.0,0.0,,,,,,,Замовлення виконано підрядником
2018-030,1178-В,2018-03-27,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,на розі вулиць Куропятникова-Яновського,,48.492364,32.257893,Тополя,1.0,1.0,0.0,,,,,,,Замовлення виконано підрядником
2018-031,1178-В,2018-03-27,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,на розі вулиць Куропятникова-Яновського,,48.492364,32.257893,Горіх,1.0,1.0,0.0,,,,,,,Замовлення виконано підрядником
2018-032,підняття крони,,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,уздовж вул. Арсенія Тарковського,,48.509308000000004,32.272133000000004,Невідомо,267.0,267.0,0.0,,,,,,,Замовлення виконано підрядником
2018-033,підняття крони,,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,уздовж вул. Пашутинської,,48.5087445,32.268517200000005,Невідомо,81.0,81.0,0.0,,,,,,,Замовлення виконано підрядником
2018-034,71-вих,2018-04-13,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,"вул. Тульська, 1",,48.4954565,32.29179439999999,Акація,12.0,12.0,0.0,,,,,,,Замовлення виконано підрядником
2018-035,71-вих,2018-04-13,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,"вул. Тульська, 1",,48.4954565,32.29179439999999,Тополя,1.0,1.0,0.0,,,,,,,Замовлення виконано підрядником
2018-036,71-вих,2018-04-13,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,"вул. Тульська, 1",,48.4954565,32.29179439999999,Абрикос,1.0,1.0,0.0,,,,,,,Замовлення виконано підрядником
2018-037,71-вих,2018-04-13,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,"вул. Тульська, 1",,48.4954565,32.29179439999999,Шовковиця,1.0,1.0,0.0,,,,,,,Замовлення виконано підрядником
2018-038,85-вих,2018-05-02,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,"вул. Велика Перспективна, 12",,48.5160946,32.2721495,Горіх,1.0,1.0,0.0,,,,,,,Замовлення виконано підрядником
2018-039,1665-к,2018-05-18,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,"вул. Архітектора Паученка, 53/39",,48.5090635,32.271352,Верба плакуча,1.0,1.0,0.0,,,,,,,Замовлення виконано підрядником
2018-040,1665-к,2018-05-18,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,"вул. Архітектора Паученка, 53/39",,48.5090635,32.271352,Липа,1.0,1.0,0.0,,,,,,,Замовлення виконано підрядником
2018-041,3088/03-01-06,2018-09-06,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,"вул. Соборна, 20",,48.501670000000004,32.248041,Тополя,3.0,0.0,3.0,,626,2018-09-04,"КП ""ЖЕО № 3"" МР МК""",,,Надано замовлення підряднику
2018-042,2565/03-01-06,2017-10-03,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,"вул. Очаківська, 21",,48.473353,32.254995,Горіх,1.0,1.0,0.0,Санітарна,,,гр. Придатко Н.О.,,,Замовлення виконано підрядником
2018-043,2057/03-01-06,2018-07-05,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,"вул. Бобринецький шлях, 9",,48.491668,32.27062,Акація,1.0,1.0,0.0,Санітарна,,,гр. Білобровенко Л.О.,,,
2018-044,2103/03-01-06,2018-07-31,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,"вул. Бєляєва, 72",,48.510181,32.226996,Клен ,12.0,12.0,0.0,Санітарна,166,2018-07-25,"КЗ ""Центр соціальної реабілітації (денного догляду) дітей з інвалідністю""",,,Замовлення виконано підрядником
2018-045,2103/03-01-06,2018-07-31,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,"вул. Бєляєва, 72",,48.510181,32.226996,Берест,14.0,14.0,0.0,Санітарна,166,2018-07-25,"КЗ ""Центр соціальної реабілітації (денного догляду) дітей з інвалідністю""",,,Замовлення виконано підрядником
2018-046,2103/03-01-06,2018-07-31,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,"вул. Бєляєва, 72",,48.510181,32.226996,Ясен,6.0,6.0,0.0,Санітарна,166,2018-07-25,"КЗ ""Центр соціальної реабілітації (денного догляду) дітей з інвалідністю""",,,Замовлення виконано підрядником
2018-047,3161/03-01-06,2018-09-13,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,"вул. Героїв України, 12-а",,48.493867,32.21482,Тополя,1.0,,1.0,Формувальна,,2018-08-23,"Голова ЖБК ""Авіатор -2"" Ігнатюк К.М.",,,Надано замовлення підряднику
2018-048,3161/03-01-07,2018-09-14,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,"вул. Героїв України, 12-а",,48.493884,32.214448,Тополя,1.0,,1.0,Формувальна,,2018-08-24,"Голова ЖБК ""Авіатор -2"" Ігнатюк К.М.",,,Надано замовлення підряднику
2018-049,3161/03-01-08,2018-09-15,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,"вул. Героїв України, 12-а",,48.494013,32.214817,Тополя,1.0,,1.0,Формувальна,,2018-08-25,"Голова ЖБК ""Авіатор -2"" Ігнатюк К.М.",,,Надано замовлення підряднику
2018-048,3165/03-01-06 ,2018-09-13,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,"вул. Велика Пермська, 15",,48.4986,32.266117,Акація,1.0,,1.0,Омолоджувальна,,,мешканець житлового будинку,,,Надано замовлення підряднику
2018-049,3165/03-01-06,2018-09-13,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,"пров. Ринковий, 43/5",,48.485357,32.247673999999996,Акація,3.0,,3.0,Омолоджувальна,,,мешканець житлового будинку гр. Баранов О.М.,,,Надано замовлення підряднику
,1442-О,2020-06-30 00:00:00,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,вул. Зінченка 3-а,,48.5003,32.26128,клен ,1.0,1.0,0.0,санітарна,,,,8.0,,Замовлення виконано підрядником
,1442-О,2020-06-30 00:00:00,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,вул. Зінченка 3-а,,48.50029,32.26127,клен ,1.0,1.0,0.0,санітарна,,,,8.0,,Замовлення виконано підрядником
,1442-О,2020-06-30 00:00:00,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,вул. Зінченка 3-а,,48.50088,32.26092,клен ,1.0,1.0,0.0,санітарна,,,,8.0,,Замовлення виконано підрядником
,1543/03-01-06,2020-08-04 00:00:00,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,вул. Руслана Слободянюка 18,,48.516181,32.244683,горіх,1.0,1.0,0.0,санітарна,,,,8.0,,Замовлення виконано підрядником
,1543/03-01-06,2020-08-04 00:00:00,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,вул. Руслана Слободянюка 18,,48.516181,32.244682,абрикос ,1.0,1.0,0.0,санітарна,,,,8.0,,Замовлення виконано підрядником
,"2462-К 
2489-К",2019-07-12 00:00:00,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,вул. Руслана Слободянюка 13,,48.514619,32.24737,клен ,1.0,1.0,0.0,санітарна,,,,8.0,,Замовлення виконано підрядником
,"2462-К 
2489-К",2019-07-12 00:00:00,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,вул. Руслана Слободянюка 13,,48.514619,32.247365,клен ,1.0,1.0,0.0,санітарна,,,,8.0,,Замовлення виконано підрядником
,1964-Л,2020-08-10 00:00:00,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,вул. Комарова 58,,48.49706,32.23776,горіх,1.0,1.0,0.0,санітарна,,,,8.0,,Замовлення виконано підрядником
,1964-Л,2020-08-10 00:00:00,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,вул. Комарова 58,,48.49714,32.23768,горіх,1.0,1.0,0.0,санітарна,,,,8.0,,Замовлення виконано підрядником
,1964-Л,2020-08-10 00:00:00,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,вул. Комарова 58,,48.49718,32.2378,абрикос,1.0,1.0,0.0,санітарна,,,,8.0,,Замовлення виконано підрядником
,1916-Б,2020-07-30 00:00:00,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,вул. Глинки 28/72,,48.49606,32.24544,клен ,1.0,1.0,0.0,санітарна,,,,8.0,,Замовлення виконано підрядником
,1916-Б,2020-07-30 00:00:00,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,вул. Глинки 28/72,,48.49626,32.24556,клен ,1.0,1.0,0.0,санітарна,,,,8.0,,Замовлення виконано підрядником
,1682-Д,2020-07-16 00:00:00,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,парк ім. Кравчинського,біля дитячого майданчику,48.524809999999995,32.22734,берест,1.0,1.0,0.0,санітарна,,,,8.0,,Замовлення виконано підрядником
,1682-Д,2020-07-16 00:00:00,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,парк ім. Кравчинського,біля дитячого майданчику,48.52459,32.2275,берест,1.0,1.0,0.0,санітарна,,,,8.0,,Замовлення виконано підрядником
,1682-Д,2020-07-16 00:00:00,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,парк ім. Кравчинського,біля дитячого майданчику,48.52468,32.22748,берест,1.0,1.0,0.0,санітарна,,,,8.0,,Замовлення виконано підрядником
,1682-Д,2020-07-16 00:00:00,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,парк ім. Кравчинського,біля дитячого майданчику,48.52474,32.22735,берест,1.0,1.0,0.0,санітарна,,,,8.0,,Замовлення виконано підрядником
,1682-Д,2020-07-16 00:00:00,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,парк ім. Кравчинського,біля дитячого майданчику,48.52469,32.22738,берест,1.0,1.0,0.0,санітарна,,,,8.0,,Замовлення виконано підрядником
,1682-Д,2020-07-16 00:00:00,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,парк ім. Кравчинського,біля дитячого майданчику,48.52492,32.2276,берест,1.0,1.0,0.0,санітарна,,,,8.0,,Замовлення виконано підрядником
,1682-Д,2020-07-16 00:00:00,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,парк ім. Кравчинського,біля дитячого майданчику,48.52499,32.22762,берест,1.0,1.0,0.0,санітарна,,,,8.0,,Замовлення виконано підрядником
,1682-Д,2020-07-16 00:00:00,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,парк ім. Кравчинського,біля дитячого майданчику,48.52499,32.22762,берест,1.0,1.0,0.0,санітарна,,,,8.0,,Замовлення виконано підрядником
,1682-Д,2020-07-16 00:00:00,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,парк ім. Кравчинського,біля дитячого майданчику,48.52476,32.22765,берест,1.0,1.0,0.0,санітарна,,,,8.0,,Замовлення виконано підрядником
,1682-Д,2020-07-16 00:00:00,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,парк ім. Кравчинського,біля дитячого майданчику,48.52498,32.22763,берест,1.0,1.0,0.0,санітарна,,,,8.0,,Замовлення виконано підрядником
,1682-Д,2020-07-16 00:00:00,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,парк ім. Кравчинського,біля дитячого майданчику,48.52496,32.22766,берест,1.0,1.0,0.0,санітарна,,,,8.0,,Замовлення виконано підрядником
,1682-Д,2020-07-16 00:00:00,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,парк ім. Кравчинського,біля дитячого майданчику,48.52498,32.2277,берест,1.0,1.0,0.0,санітарна,,,,8.0,,Замовлення виконано підрядником
,1682-Д,2020-07-16 00:00:00,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,парк ім. Кравчинського,біля дитячого майданчику,48.52498,32.22769,берест,1.0,1.0,0.0,санітарна,,,,8.0,,Замовлення виконано підрядником
,1682-Д,2020-07-16 00:00:00,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,парк ім. Кравчинського,біля дитячого майданчику,48.52499,32.22769,берест,1.0,1.0,0.0,санітарна,,,,8.0,,Замовлення виконано підрядником
,1682-Д,2020-07-16 00:00:00,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,парк ім. Кравчинського,біля дитячого майданчику,48.525090000000006,32.22773,берест,1.0,1.0,0.0,санітарна,,,,8.0,,Замовлення виконано підрядником
,1682-Д,2020-07-16 00:00:00,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,парк ім. Кравчинського,біля дитячого майданчику,48.52502,32.22777,берест,1.0,1.0,0.0,санітарна,,,,8.0,,Замовлення виконано підрядником
,1682-Д,2020-07-16 00:00:00,"КП ""Благоустрій"" Міської ради міста Кропивницького""",38211887,Україна,Кіровоградська область,Кропивницький,парк ім. Кравчинського,біля дитячого майданчику,48.52462,32.22743,клен ,1.0,1.0,0.0,санітарна,,,,8.0,,Замовлення виконано підрядником
